id,name,place_type,gmina,powiat,wojewodztwo,lat,lon,country,source
34290,Studnisko,village,Józefów nad Wisłą,opolski,lubelskie,51.029081404443815,21.902720370667645,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34291,Studzian,village,Przeworsk,przeworski,podkarpackie,50.0444143183439,22.4522551048411,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34292,Studzianek,village,Biała Rawska,rawski,łódzkie,51.8485854793176,20.3815173824851,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34293,Studzianka,village,Łomazy,bialski,lubelskie,51.930364293433456,23.21413300112612,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34294,Studzianka,village,Jeziorany,olsztyński,warmińsko-mazurskie,53.95412979961036,20.60101597084613,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34295,Studzianki,village,Sadkowice,rawski,łódzkie,51.7183515261988,20.4554451962521,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34296,Studzianki,village,Zakrzówek,kraśnicki,lubelskie,50.897378897255145,22.42820024594381,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34297,Studzianki,village,Wasilków,białostocki,podlaskie,53.23665926137081,23.282111149216387,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34298,Studzianki,village,Lipnik,opatowski,świętokrzyskie,50.769843571427074,21.56465660962248,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34299,Studzianki,village,Nasielsk,nowodworski,mazowieckie,52.53944444,20.76055556,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34300,Studzianki,village,Czerniewice,tomaszowski,łódzkie,51.6660093621283,20.1291823714394,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34301,Studzianki,village,Wolbórz,piotrkowski,łódzkie,51.4986594735641,19.9098017591988,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34302,Studzianki Pancerne,village,Głowaczów,kozienicki,mazowieckie,51.6873688172983,21.329461883665,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34303,Studzianki-Kolonia,village,Wolbórz,piotrkowski,łódzkie,51.5078765025965,19.895030538598,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34304,Studzianna,village,Borek Wielkopolski,gostyński,wielkopolskie,51.9473486885237,17.1390699672835,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34305,Studzianna,village,Poświętne,opoczyński,łódzkie,51.528255960278,20.3521305433385,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34306,Studziany Las,village,Giby,sejneński,podlaskie,54.01944444,23.23055556,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34307,Studzienica,village,Kiełczygłów,pajęczański,łódzkie,51.2316056141493,19.0115303021083,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34308,Studzienice,village,Studzienice,bytowski,pomorskie,54.09228927156599,17.575556281459537,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34309,Studzienice,village,Pszczyna,pszczyński,śląskie,50.017226747652,18.982613087823,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34310,Studzienice,village,Przytyk,radomski,mazowieckie,51.4895550927935,20.8979484687951,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34311,Studzienice,village,Kaliska,starogardzki,pomorskie,53.89096035950897,18.149783958926676,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34312,Studzieniec,village,Pysznica,stalowowolski,podkarpackie,50.600619606338,22.203621517662,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34313,Studzieniec,village,Puszcza Mariańska,żyrardowski,mazowieckie,51.99649302542776,20.38695254309464,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34314,Studzieniec,village,Sierpc,sierpecki,mazowieckie,52.8764135839294,19.6408767522998,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34315,Studzieniec,village,Fałków,konecki,świętokrzyskie,51.1066589997116,20.0901343997332,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34316,Studzieniec,village,Korsze,kętrzyński,warmińsko-mazurskie,54.2054428868558,21.0648100277847,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34317,Studzieniec,village,Chodzież,chodzieski,wielkopolskie,53.01919583509483,16.90439608422254,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34318,Studzieniec,village,Rogoźno,obornicki,wielkopolskie,52.699154924546384,17.02551533183818,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34319,Studzieniec,village,Kożuchów,nowosolski,lubuskie,51.79740506020349,15.569490423417315,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34320,Studzieniec,village,Słubice,płocki,mazowieckie,52.3798492520637,19.8992577404476,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34321,Studzienki,village,Kcynia,nakielski,kujawsko-pomorskie,53.06739605993496,17.558952241528722,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34322,Studzienno,village,Szczytna,kłodzki,dolnośląskie,50.4622596784431,16.4441149179949,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34323,Studzień,village,Chodów,kolski,wielkopolskie,52.29303216822375,19.028994914341844,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34324,Studzieńczyna,village,Janów,sokólski,podlaskie,53.46222557204195,23.303804740560132,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34325,Studzionka,village,Pszczyna,pszczyński,śląskie,49.960995294457,18.77373246826,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34326,Studzionka,village,Krzeszyce,sulęciński,lubuskie,52.636050526332895,15.043586580922328,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34327,Studzionki,village,Rudna,lubiński,dolnośląskie,51.5567669906392,16.3287593215815,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34328,Studźce,village,Margonin,chodzieski,wielkopolskie,52.967252494786,17.024239059572,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34329,Stulichy,village,Węgorzewo,węgorzewski,warmińsko-mazurskie,54.2523182115737,21.7422420723156,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34330,Stulno,village,Wola Uhruska,włodawski,lubelskie,51.3734791420081,23.623042155074,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34331,Stupniki,village,Bielsk Podlaski,bielski,podlaskie,52.88344707214058,23.317778339042977,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34332,Stuposiany,village,Lutowiska,bieszczadzki,podkarpackie,49.1896770990544,22.6826642419282,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34333,Stupsk,village,Stupsk,mławski,mazowieckie,53.02055556,20.44,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34334,Stużno,village,Opoczno,opoczyński,łódzkie,51.345323109328,20.4169731187993,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34335,Stużno-Kolonia,village,Opoczno,opoczyński,łódzkie,51.339112001024,20.4156497305546,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34336,Stwolno,village,Rawicz,rawicki,wielkopolskie,51.586160568139,16.9490424535169,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34337,Styków,village,Brody,starachowicki,świętokrzyskie,50.9999736663116,21.1506491970343,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34338,Stylągi,village,Czerwin,ostrołęcki,mazowieckie,52.9798964694284,21.748818963201,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34339,Stypin,village,Babiak,kolski,wielkopolskie,52.34286326332248,18.81363159798965,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34340,Stypułki-Borki,village,Kobylin-Borzymy,wysokomazowiecki,podlaskie,53.02593178349907,22.64276199532384,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34341,Stypułki-Giemzino,village,Kulesze Kościelne,wysokomazowiecki,podlaskie,53.01629483667602,22.62628857153901,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34342,Stypułki-Szymany,village,Kobylin-Borzymy,wysokomazowiecki,podlaskie,53.036821958290304,22.634575766389272,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34343,Stypułki-Święchy,village,Kobylin-Borzymy,wysokomazowiecki,podlaskie,53.05417298990889,22.63360848195513,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34344,Stypułów,village,Kożuchów,nowosolski,lubuskie,51.704542592302,15.551549014403356,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34345,Styrzyniec,village,Biała Podlaska,bialski,lubelskie,52.022470034398616,22.999226891949704,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34346,Stójka,village,Czemierniki,radzyński,lubelskie,51.63256281218968,22.669677431501487,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34347,Stójków,village,Lądek-Zdrój,kłodzki,dolnośląskie,50.3252068979323,16.8813935997558,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34348,Stójło,village,Siennica Różana,krasnostawski,lubelskie,51.03539714985875,23.311087014391727,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34349,Stąporków,city,Stąporków,konecki,świętokrzyskie,51.1379642012721,20.5642608709392,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34350,Stążki,village,Świekatowo,świecki,kujawsko-pomorskie,53.38671094974752,18.16181854875766,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34351,Stębark,village,Grunwald,ostródzki,warmińsko-mazurskie,53.49603225357566,20.134625036372917,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34352,Stęgosz,village,Żerków,jarociński,wielkopolskie,52.04305555514,17.521111045664,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34353,Stękiny,village,Jonkowo,olsztyński,warmińsko-mazurskie,53.79520881165409,20.20141615257896,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34354,Stępień,village,Braniewo,braniewski,warmińsko-mazurskie,54.3626878873816,19.7694380611397,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34355,Stępin,village,Długołęka,wrocławski,dolnośląskie,51.2131561768658,17.2847601859559,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34356,Stępina,village,Frysztak,strzyżowski,podkarpackie,49.873306526633,21.575288139461,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34357,Stępka,village,Lubień Kujawski,włocławski,kujawsko-pomorskie,52.4085209892875,19.1728368177953,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34358,Stępki,village,Dobryszyce,radomszczański,łódzkie,51.161208210759526,19.39146508218625,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34359,Stępków,village,Dębowa Kłoda,parczewski,lubelskie,51.60995336100471,22.948528931730397,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34360,Stępna,village,Czastary,wieruszowski,łódzkie,51.2605574035894,18.3606039315874,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34361,Stępocice,village,Działoszyce,pińczowski,świętokrzyskie,50.42710752097005,20.330882008446327,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34362,Stępocin,village,Nekla,wrzesiński,wielkopolskie,52.33289216109392,17.421347198643222,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34363,Stępowo,village,Rypin,rypiński,kujawsko-pomorskie,53.05887628347416,19.53598938163421,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34364,Stępuchowo,village,Damasławek,wągrowiecki,wielkopolskie,52.805032996026064,17.39903870653846,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34365,Stępów,village,Kiernozia,łowicki,łódzkie,52.2526146932895,19.7815963928846,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34366,Stęszew,city,Stęszew,poznański,wielkopolskie,52.28059644182877,16.703759002868505,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34367,Stęszewice,village,Pobiedziska,poznański,wielkopolskie,52.5450071718209,17.193177318532154,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34368,Stęszewko,village,Pobiedziska,poznański,wielkopolskie,52.52726143712702,17.177287971852824,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34369,Stęszów,village,Gidle,radomszczański,łódzkie,50.9393646765092,19.4630535634874,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34370,Stęszów,village,Wołów,wołowski,dolnośląskie,51.3876957353485,16.7266347877821,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34371,Stężnica,village,Baligród,leski,podkarpackie,49.3196434271853,22.3187630926765,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34372,Stężyca,village,Stężyca,kartuski,pomorskie,54.20725628348051,17.951693781977017,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34373,Stężyca,village,Stężyca,rycki,lubelskie,51.58033357245037,21.776655524174664,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34374,Stężyca,village,Gostyń,gostyński,wielkopolskie,51.9403975832699,16.9604152682047,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34375,Stężyca Nadwieprzańska,village,Krasnystaw,krasnostawski,lubelskie,51.037491977528106,23.14025403473508,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34376,Stężyca Łęczyńska,village,Krasnystaw,krasnostawski,lubelskie,51.03628588807172,23.1301680028228,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34377,Stężyca-Kolonia,village,Krasnystaw,krasnostawski,lubelskie,51.02334248997924,23.132970417144847,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34378,Stężycka Huta,village,Stężyca,kartuski,pomorskie,54.22439018355744,17.904630852186596,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34379,Subkowy,village,Subkowy,tczewski,pomorskie,54.00238696,18.76893102,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34380,Sucha,village,Sulęczyno,kartuski,pomorskie,54.242979061880845,17.73016484808541,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34381,Sucha,village,Sieradz,sieradzki,łódzkie,51.6429038125779,18.7129027410596,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34382,Sucha,village,Trzyciąż,olkuski,małopolskie,50.3284627710102,19.777839850648,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34383,Sucha,village,Połczyn-Zdrój,świdwiński,zachodniopomorskie,53.75381520102752,15.96285397693111,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34384,Sucha,village,Białobrzegi,białobrzeski,mazowieckie,51.6198070180991,20.950115930494,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34385,Sucha,village,Lubiewo,tucholski,kujawsko-pomorskie,53.41332014500069,18.00918709215631,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34386,Sucha,village,Żerków,jarociński,wielkopolskie,52.005084991758,17.689898817132,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34387,Sucha,village,Strzelce Opolskie,strzelecki,opolskie,50.5574818677812,18.2240171955525,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34388,Sucha,village,Grzmiąca,szczecinecki,zachodniopomorskie,53.8390430719125,16.379147501189596,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34389,Sucha,village,Pionki,radomski,mazowieckie,51.4211929864124,21.5093856588539,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34390,Sucha Beskidzka,city,Sucha Beskidzka,suski,małopolskie,49.74171067995851,19.592128007695543,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34391,Sucha Dolna,village,Wartkowice,poddębicki,łódzkie,51.9859045063542,19.109883130026297,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34392,Sucha Dolna,village,Niegosławice,żagański,lubuskie,51.57333559845378,15.656409346291506,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34393,Sucha Góra,village,Suchowola,sokólski,podlaskie,53.5338769488547,23.24818045236812,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34394,Sucha Górna,village,Polkowice,polkowicki,dolnośląskie,51.538682807486,16.0254122853205,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34395,Sucha Górna,village,Wartkowice,poddębicki,łódzkie,51.9882962203915,19.12518109701692,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34396,Sucha Huta,village,Przywidz,gdański,pomorskie,54.1468095148965,18.34676773386521,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34397,Sucha Kamienica,village,Głuchołazy,nyski,opolskie,50.3914175071388,17.3753670556398,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34398,Sucha Koszalińska,village,Sianów,koszaliński,zachodniopomorskie,54.2605201501584,16.2660572399267,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34399,Sucha Poduchowna,village,Pionki,radomski,mazowieckie,51.4223958336216,21.4936375150463,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34400,Sucha Psina,village,Baborów,głubczycki,opolskie,50.1210523056175,17.9289965077569,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34401,Sucha Rzeczka,village,Płaska,augustowski,podlaskie,53.89162039619,23.192197025782,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34402,Sucha Struga,village,Rytro,nowosądecki,małopolskie,49.48265623432237,20.682797762777845,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34403,Sucha Wielka,village,Zawonia,trzebnicki,dolnośląskie,51.3249820321975,17.1619736101695,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34404,Sucha Wieś,village,Raczki,suwalski,podlaskie,53.95944388805971,22.821414292990404,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34405,Sucha Wólka,village,Annopol,kraśnicki,lubelskie,50.91723054414288,21.92426653604529,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34406,Suchacz,village,Tolkmicko,elbląski,warmińsko-mazurskie,54.283900462613,19.4386200860915,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34407,Suchanówko,village,Suchań,stargardzki,zachodniopomorskie,53.27256902252265,15.359394537059227,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34408,Suchary,village,Nakło nad Notecią,nakielski,kujawsko-pomorskie,53.18859455181418,17.646654959121673,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34409,Suchary,village,Wilczyn,koniński,wielkopolskie,52.442203559920266,18.149407387450665,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34410,Sucharzewo,village,Dąbrowa,mogileński,kujawsko-pomorskie,52.713024457898,17.9274104996251,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34411,Sucharzewo,village,Brodnica,śremski,wielkopolskie,52.154614469140526,16.826513291707446,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34412,Sucharzów,village,Obrazów,sandomierski,świętokrzyskie,50.715440106512325,21.72850685147024,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34413,Suchatówka,village,Gniewkowo,inowrocławski,kujawsko-pomorskie,52.9116373915655,18.4767866927982,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34414,Suchawa,village,Wyryki,włodawski,lubelskie,51.4983148015314,23.4132583558257,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34415,Suchawa,village,Barciany,kętrzyński,warmińsko-mazurskie,54.2489649204637,21.4033882925962,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34416,Suchań,city,Suchań,stargardzki,zachodniopomorskie,53.27961384111727,15.319096933341282,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34417,Suchcice,village,Drużbice,bełchatowski,łódzkie,51.4244699,19.44023481,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34418,Suchcice,village,Czerwin,ostrołęcki,mazowieckie,52.93111111,21.64833333,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34419,Suche,village,Poronin,tatrzański,małopolskie,49.3365652665564,19.9806759504157,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34420,Suche,village,Płoniawy-Bramura,makowski,mazowieckie,52.9994474220467,21.0610244939259,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34421,Suche Lipie,village,Rudnik,krasnostawski,lubelskie,50.895068736127605,22.93647385815748,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34422,Suchedniów,city,Suchedniów,skarżyski,świętokrzyskie,51.04766279560721,20.82917052879424,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34423,Suchleb,village,Lipinki Łużyckie,żarski,lubuskie,51.62444280406688,14.999430150268436,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34424,Suchlica,village,Dębno,myśliborski,zachodniopomorskie,52.6751807612268,14.678404818305,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34425,Suchobrzeźnica,village,Osiek,starogardzki,pomorskie,53.71343714476995,18.32376400083709,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34426,Suchocin,village,Łuków,łukowski,lubelskie,51.88781369914433,22.50078388149829,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34427,Suchocin,village,Jabłonna,legionowski,mazowieckie,52.40944421240077,20.78397242748586,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
34428,Suchoczasy,village,Zduńska Wola,zduńskowolski,łódzkie,51.6419240011337,18.9688310820186,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
